1000
;;;Imported Bertec Force Plate #1 - Force;;;Imported Bertec Force Plate #1 - Moment;;;Imported Bertec Force Plate #1 - CoP;;;
Frame;Sub Frame;Tiempo;Fx;Fy;Fz;Mx;My;Mz;Cx;Cy;Cz
;;;N;N;N;N.mm;N.mm;N.mm;mm;mm;mm
291;8;0.828;-57.374;3.44905;-984.713;7225.19;-47117.3;1025.33;152.151;292.663;0
291;9;0.829;-58.0833;3.62436;-984.424;7209.86;-47220.8;1042.71;152.032;292.676;0
292;0;0.83;-58.7961;3.80908;-984.081;7193.17;-47319.3;1058.52;151.915;292.69;0
292;1;0.831;-59.5121;4.00302;-983.684;7175.22;-47413.1;1072.78;151.8;292.706;0
292;2;0.832;-60.2312;4.20593;-983.237;7156.13;-47502.4;1085.48;151.688;292.722;0
292;3;0.833;-60.9528;4.41752;-982.739;7136.01;-47587.2;1096.66;151.577;292.739;0
292;4;0.834;-61.6766;4.6375;-982.195;7114.99;-47667.8;1106.34;151.468;292.756;0
292;5;0.835;-62.4021;4.86553;-981.605;7093.2;-47744.2;1114.54;151.361;292.774;0
292;6;0.836;-63.1289;5.10125;-980.972;7070.76;-47816.6;1121.31;151.256;292.792;0
292;7;0.837;-63.8564;5.34428;-980.299;7047.83;-47885.2;1126.69;151.152;292.811;0
292;8;0.838;-64.5842;5.59421;-979.588;7024.53;-47950;1130.74;151.051;292.829;0
292;9;0.839;-65.3115;5.85062;-978.841;7001.02;-48011.3;1133.5;150.951;292.848;0
293;0;0.84;-66.0379;6.11306;-978.06;6977.43;-48069.1;1135.05;150.853;292.866;0
293;1;0.841;-66.7626;6.38107;-977.249;6953.9;-48123.5;1135.44;150.756;292.884;0
293;2;0.842;-67.4852;6.6542;-976.411;6930.59;-48174.8;1134.75;150.661;292.902;0
293;3;0.843;-68.205;6.93195;-975.547;6907.63;-48223;1133.04;150.568;292.919;0
293;4;0.844;-68.9213;7.21383;-974.66;6885.16;-48268.2;1130.39;150.477;292.936;0
293;5;0.845;-69.6336;7.49935;-973.753;6863.32;-48310.5;1126.88;150.387;292.952;0
293;6;0.846;-70.3412;7.78798;-972.829;6842.24;-48350.2;1122.58;150.299;292.967;0
293;7;0.847;-71.0435;8.07923;-971.891;6822.06;-48387.2;1117.55;150.213;292.981;0
293;8;0.848;-71.74;8.37256;-970.94;6802.9;-48421.8;1111.88;150.129;292.994;0
293;9;0.849;-72.43;8.66747;-969.981;6784.89;-48453.9;1105.64;150.047;293.005;0
294;0;0.85;-73.1131;8.96344;-969.015;6768.14;-48483.8;1098.88;149.966;293.015;0
294;1;0.851;-73.7886;9.25993;-968.046;6752.76;-48511.5;1091.68;149.887;293.024;0
294;2;0.852;-74.4561;9.55644;-967.075;6738.87;-48537.2;1084.09;149.81;293.032;0
294;3;0.853;-75.115;9.85245;-966.106;6726.56;-48560.9;1076.18;149.735;293.037;0
294;4;0.854;-75.7649;10.1475;-965.141;6715.93;-48582.8;1068;149.662;293.042;0
294;5;0.855;-76.4052;10.4409;-964.183;6707.08;-48602.9;1059.59;149.592;293.044;0
294;6;0.856;-77.0357;10.7324;-963.233;6700.07;-48621.4;1051.02;149.523;293.044;0
294;7;0.857;-77.6557;11.0214;-962.295;6694.99;-48638.3;1042.31;149.456;293.043;0
294;8;0.858;-78.2651;11.3074;-961.37;6691.91;-48653.8;1033.51;149.391;293.039;0
294;9;0.859;-78.8633;11.5899;-960.462;6690.88;-48667.9;1024.67;149.329;293.034;0
295;0;0.86;-79.45;11.8686;-959.571;6691.95;-48680.7;1015.8;149.268;293.026;0
295;1;0.861;-80.0248;12.1429;-958.701;6695.17;-48692.4;1006.95;149.21;293.016;0
295;2;0.862;-80.5876;12.4125;-957.853;6700.58;-48702.9;998.152;149.154;293.005;0
295;3;0.863;-81.1379;12.677;-957.029;6708.19;-48712.4;989.42;149.1;292.991;0
295;4;0.864;-81.6756;12.9359;-956.23;6718.04;-48721;980.782;149.049;292.974;0
295;5;0.865;-82.2003;13.1889;-955.46;6730.13;-48728.6;972.258;149;292.956;0
295;6;0.866;-82.7119;13.4356;-954.718;6744.47;-48735.6;963.864;148.953;292.936;0
295;7;0.867;-83.2101;13.6758;-954.007;6761.05;-48741.7;955.614;148.908;292.913;0
295;8;0.868;-83.6949;13.909;-953.329;6779.86;-48747.3;947.518;148.866;292.888;0
295;9;0.869;-84.166;14.135;-952.683;6800.9;-48752.2;939.582;148.826;292.861;0
296;0;0.87;-84.6233;14.3536;-952.073;6824.13;-48756.7;931.809;148.789;292.832;0
296;1;0.871;-85.0668;14.5644;-951.497;6849.52;-48760.7;924.197;148.754;292.801;0
296;2;0.872;-85.4963;14.7673;-950.959;6877.06;-48764.3;916.741;148.721;292.768;0
296;3;0.873;-85.9119;14.9619;-950.457;6906.7;-48767.6;909.432;148.69;292.733;0
296;4;0.874;-86.3134;15.148;-949.993;6938.4;-48770.6;902.256;148.662;292.696;0
296;5;0.875;-86.701;15.3256;-949.568;6972.13;-48773.5;895.196;148.636;292.658;0
296;6;0.876;-87.0748;15.4943;-949.182;7007.83;-48776.1;888.228;148.612;292.617;0
296;7;0.877;-87.4346;15.654;-948.834;7045.48;-48778.7;881.327;148.591;292.575;0
296;8;0.878;-87.7807;15.8044;-948.526;7085.03;-48781.1;874.462;148.572;292.531;0
296;9;0.879;-88.1132;15.9455;-948.256;7126.43;-48783.5;867.6;148.554;292.485;0
297;0;0.88;-88.4322;16.077;-948.025;7169.65;-48785.9;860.702;148.539;292.437;0
297;1;0.881;-88.738;16.1988;-947.833;7214.66;-48788.3;853.726;148.526;292.388;0
297;2;0.882;-89.0306;16.3107;-947.677;7261.42;-48790.7;846.628;148.515;292.338;0
297;3;0.883;-89.3105;16.4124;-947.559;7309.91;-48793.2;839.361;148.506;292.286;0
297;4;0.884;-89.5778;16.5039;-947.477;7360.11;-48795.7;831.874;148.499;292.232;0
297;5;0.885;-89.8328;16.5849;-947.428;7412;-48798.2;824.116;148.494;292.177;0
297;6;0.886;-90.0758;16.6552;-947.414;7465.58;-48800.8;816.034;148.491;292.12;0
297;7;0.887;-90.3072;16.7146;-947.43;7520.84;-48803.3;807.574;148.489;292.062;0
297;8;0.888;-90.5274;16.7629;-947.476;7577.79;-48805.9;798.682;148.489;292.002;0
297;9;0.889;-90.7365;16.7997;-947.55;7636.44;-48808.3;789.304;148.49;291.941;0
298;0;0.89;-90.9352;16.825;-947.649;7696.82;-48810.7;779.389;148.493;291.878;0
298;1;0.891;-91.1237;16.8383;-947.771;7758.95;-48812.9;768.884;148.497;291.814;0
298;2;0.892;-91.3026;16.8394;-947.913;7822.88;-48814.9;757.742;148.503;291.747;0
298;3;0.893;-91.4721;16.828;-948.072;7888.64;-48816.6;745.916;148.51;291.679;0
298;4;0.894;-91.6328;16.8037;-948.245;7956.31;-48817.9;733.363;148.518;291.609;0
298;5;0.895;-91.7851;16.7664;-948.429;8025.92;-48818.7;720.043;148.527;291.538;0
298;6;0.896;-91.9294;16.7155;-948.619;8097.57;-48819;705.919;148.537;291.464;0
298;7;0.897;-92.0663;16.6509;-948.811;8171.32;-48818.6;690.96;148.548;291.388;0
298;8;0.898;-92.1961;16.572;-949.003;8247.27;-48817.4;675.135;148.559;291.31;0
298;9;0.899;-92.3193;16.4787;-949.188;8325.51;-48815.3;658.42;148.572;291.229;0
299;0;0.9;-92.4365;16.3705;-949.364;8406.15;-48812.1;640.792;148.584;291.146;0
299;1;0.901;-92.5479;16.2471;-949.524;8489.29;-48807.7;622.232;148.598;291.059;0
299;2;0.902;-92.654;16.1082;-949.663;8575.08;-48801.8;602.725;148.611;290.97;0
299;3;0.903;-92.7553;15.9534;-949.777;8663.63;-48794.4;582.258;148.625;290.878;0
299;4;0.904;-92.852;15.7825;-949.86;8755.07;-48785.3;560.818;148.639;290.783;0
299;5;0.905;-92.9446;15.5951;-949.905;8849.56;-48774.2;538.399;148.654;290.684;0
299;6;0.906;-93.0334;15.3909;-949.908;8947.24;-48760.9;514.993;148.668;290.581;0
299;7;0.907;-93.1187;15.1698;-949.861;9048.27;-48745.3;490.595;148.682;290.474;0
299;8;0.908;-93.2006;14.9316;-949.759;9152.79;-48727.1;465.201;148.695;290.363;0
299;9;0.909;-93.2794;14.676;-949.595;9260.97;-48706;438.807;148.709;290.247;0
300;0;0.91;-93.3552;14.403;-949.361;9372.98;-48681.8;411.413;148.722;290.127;0
300;1;0.911;-93.4282;14.1124;-949.051;9488.97;-48654.2;383.016;148.734;290.002;0
300;2;0.912;-93.4982;13.8044;-948.659;9609.1;-48623;353.616;148.746;289.871;0
300;3;0.913;-93.5654;13.4787;-948.175;9733.53;-48587.9;323.213;148.756;289.734;0
300;4;0.914;-93.6295;13.1356;-947.594;9862.43;-48548.6;291.807;148.766;289.592;0
300;5;0.915;-93.6904;12.7752;-946.907;9995.94;-48504.8;259.398;148.776;289.444;0
300;6;0.916;-93.7478;12.3977;-946.106;10134.2;-48456.2;225.987;148.784;289.288;0
300;7;0.917;-93.8014;12.0034;-945.184;10277.4;-48402.5;191.574;148.79;289.127;0
300;8;0.918;-93.8507;11.5924;-944.132;10425.6;-48343.3;156.161;148.796;288.957;0
300;9;0.919;-93.8952;11.1654;-942.943;10579.1;-48278.3;119.748;148.8;288.781;0
301;0;0.92;-93.9343;10.7227;-941.608;10737.7;-48207.2;82.3345;148.803;288.596;0
301;1;0.921;-93.9673;10.2647;-940.118;10901.8;-48129.7;43.922;148.805;288.404;0
301;2;0.922;-93.9934;9.79225;-938.466;11071.4;-48045.3;4.51007;148.804;288.203;0
301;3;0.923;-94.0117;9.30584;-936.642;11246.5;-47953.8;-35.9013;148.802;287.993;0
301;4;0.924;-94.0213;8.80623;-934.638;11427.3;-47854.7;-77.3123;148.799;287.774;0
301;5;0.925;-94.021;8.29421;-932.447;11613.7;-47747.7;-119.723;148.793;287.545;0
301;6;0.926;-94.0097;7.77063;-930.058;11805.8;-47632.4;-163.134;148.786;287.306;0
301;7;0.927;-93.986;7.2364;-927.463;12003.5;-47508.5;-207.545;148.776;287.058;0
301;8;0.928;-93.9486;6.69249;-924.655;12206.9;-47375.5;-252.955;148.764;286.798;0
301;9;0.929;-93.896;6.13995;-921.624;12415.9;-47233.1;-299.362;148.75;286.528;0
302;0;0.93;-93.8267;5.57984;-918.361;12630.5;-47080.8;-346.763;148.734;286.247;0
302;1;0.931;-93.739;5.01333;-914.859;12850.5;-46918.4;-395.153;148.715;285.954;0
302;2;0.932;-93.6312;4.44159;-911.109;13075.7;-46745.3;-444.525;148.694;285.649;0
302;3;0.933;-93.5014;3.86585;-907.104;13306.2;-46561.1;-494.869;148.671;285.331;0
302;4;0.934;-93.3477;3.2874;-902.834;13541.5;-46365.6;-546.172;148.644;285.001;0
302;5;0.935;-93.1683;2.70754;-898.292;13781.6;-46158.2;-598.416;148.616;284.658;0
302;6;0.936;-92.961;2.12764;-893.47;14026.2;-45938.6;-651.581;148.584;284.301;0
302;7;0.937;-92.7238;1.54905;-888.362;14274.9;-45706.4;-705.64;148.55;283.931;0
302;8;0.938;-92.4547;0.973192;-882.959;14527.5;-45461.2;-760.562;148.513;283.547;0
302;9;0.939;-92.1513;0.40148;-877.255;14783.6;-45202.6;-816.309;148.473;283.148;0
303;0;0.94;-91.8117;-0.164644;-871.243;15042.7;-44930.2;-872.837;148.43;282.734;0
303;1;0.941;-91.4337;-0.723734;-864.917;15304.4;-44643.6;-930.095;148.384;282.305;0
303;2;0.942;-91.015;-1.27433;-858.271;15568.3;-44342.5;-988.025;148.335;281.861;0
303;3;0.943;-90.5536;-1.81499;-851.299;15833.8;-44026.6;-1046.56;148.283;281.4;0
303;4;0.944;-90.0475;-2.34425;-843.997;16100.3;-43695.4;-1105.62;148.228;280.924;0
303;5;0.945;-89.4944;-2.86068;-836.359;16367.3;-43348.6;-1165.14;148.17;280.43;0
303;6;0.946;-88.8925;-3.36285;-828.383;16634;-42986;-1225;148.109;279.92;0
303;7;0.947;-88.24;-3.84937;-820.063;16899.7;-42607.2;-1285.12;148.044;279.392;0
303;8;0.948;-87.5349;-4.31885;-811.398;17163.8;-42211.9;-1345.38;147.976;278.847;0
303;9;0.949;-86.7757;-4.76996;-802.384;17425.4;-41800;-1405.66;147.905;278.283;0
304;0;0.95;-85.9608;-5.20139;-793.02;17683.7;-41371.1;-1465.83;147.831;277.701;0
304;1;0.951;-85.0888;-5.6119;-783.306;17937.8;-40925;-1525.75;147.753;277.1;0
304;2;0.952;-84.1586;-6.00026;-773.241;18186.9;-40461.6;-1585.27;147.673;276.48;0
304;3;0.953;-83.169;-6.36535;-762.825;18429.9;-39980.8;-1644.24;147.589;275.84;0
304;4;0.954;-82.1193;-6.70606;-752.059;18665.9;-39482.3;-1702.49;147.501;275.18;0
304;5;0.955;-81.0088;-7.0214;-740.947;18893.9;-38966.2;-1759.84;147.41;274.5;0
304;6;0.956;-79.8371;-7.31043;-729.491;19112.9;-38432.3;-1816.13;147.316;273.8;0
304;7;0.957;-78.604;-7.5723;-717.695;19321.7;-37880.7;-1871.16;147.219;273.078;0
304;8;0.958;-77.3096;-7.80625;-705.564;19519.3;-37311.4;-1924.74;147.118;272.335;0
304;9;0.959;-75.9542;-8.01165;-693.103;19704.6;-36724.4;-1976.68;147.015;271.57;0
305;0;0.96;-74.5385;-8.18793;-680.321;19876.5;-36119.9;-2026.79;146.908;270.784;0
305;1;0.961;-73.0631;-8.33467;-667.224;20033.8;-35498.1;-2074.85;146.797;269.974;0
305;2;0.962;-71.5293;-8.45156;-653.823;20175.5;-34859.2;-2120.68;146.684;269.142;0
305;3;0.963;-69.9385;-8.53843;-640.125;20300.5;-34203.4;-2164.07;146.568;268.287;0
305;4;0.964;-68.2923;-8.59523;-626.145;20407.6;-33531;-2204.81;146.448;267.407;0
305;5;0.965;-66.5927;-8.62207;-611.892;20496;-32842.5;-2242.72;146.326;266.504;0
305;6;0.966;-64.8419;-8.61918;-597.381;20564.4;-32138.2;-2277.6;146.201;265.576;0
305;7;0.967;-63.0425;-8.58697;-582.626;20612;-31418.8;-2309.25;146.074;264.622;0
305;8;0.968;-61.1973;-8.52597;-567.643;20637.9;-30684.7;-2337.49;145.944;263.643;0
305;9;0.969;-59.3094;-8.43688;-552.448;20641.2;-29936.5;-2362.15;145.811;262.637;0
306;0;0.97;-57.3821;-8.32055;-537.059;20621.1;-29175.1;-2383.04;145.676;261.604;0
306;1;0.971;-55.4191;-8.17798;-521.495;20576.8;-28401;-2400.02;145.539;260.543;0
306;2;0.972;-53.4242;-8.0103;-505.776;20507.8;-27615.3;-2412.92;145.4;259.453;0
306;3;0.973;-51.4016;-7.81879;-489.921;20413.5;-26818.7;-2421.6;145.259;258.333;0
306;4;0.974;-49.3556;-7.60486;-473.954;20293.5;-26012.4;-2425.94;145.116;257.183;0
306;5;0.975;-47.2909;-7.37005;-457.897;20147.3;-25197.3;-2425.82;144.972;256;0
306;6;0.976;-45.2122;-7.11598;-441.774;19974.8;-24374.5;-2421.15;144.826;254.785;0
306;7;0.977;-43.1246;-6.8444;-425.608;19775.7;-23545.3;-2411.83;144.678;253.535;0
306;8;0.978;-41.0332;-6.55713;-409.425;19550.2;-22711;-2397.82;144.53;252.25;0
306;9;0.979;-38.9432;-6.25607;-393.251;19298.2;-21872.8;-2379.06;144.38;250.927;0
307;0;0.98;-36.8601;-5.94317;-377.112;19020;-21032.2;-2355.56;144.228;249.564;0
307;1;0.981;-34.7893;-5.62042;-361.034;18715.9;-20190.6;-2327.31;144.076;248.16;0
307;2;0.982;-32.7365;-5.28984;-345.047;18386.4;-19349.4;-2294.35;143.922;246.713;0
307;3;0.983;-30.707;-4.95345;-329.175;18032.1;-18510.4;-2256.76;143.767;245.221;0
307;4;0.984;-28.7065;-4.61327;-313.449;17653.7;-17674.9;-2214.64;143.611;243.679;0
307;5;0.985;-26.7402;-4.27131;-297.893;17252.2;-16844.7;-2168.12;143.454;242.086;0
307;6;0.986;-24.8135;-3.92951;-282.538;16828.6;-16021.3;-2117.36;143.295;240.438;0
307;7;0.987;-22.9315;-3.58979;-267.408;16384.1;-15206.4;-2062.59;143.134;238.73;0
307;8;0.988;-21.0989;-3.25398;-252.531;15919.8;-14401.5;-2004.02;142.971;236.959;0
307;9;0.989;-19.3205;-2.92384;-237.932;15437.4;-13608.3;-1941.95;142.806;235.118;0
308;0;0.99;-17.6004;-2.60105;-223.637;14938.3;-12828.3;-1876.67;142.638;233.203;0
308;1;0.991;-15.9426;-2.28714;-209.668;14424.3;-12063.1;-1808.51;142.466;231.204;0
308;2;0.992;-14.3505;-1.98355;-196.05;13897;-11314;-1737.86;142.29;229.115;0
308;3;0.993;-12.8271;-1.69159;-182.802;13358.6;-10582.6;-1665.07;142.109;226.923;0
308;4;0.994;-11.3749;-1.41242;-169.945;12810.8;-9869.99;-1590.57;141.922;224.618;0
308;5;0.995;-9.99604;-1.14703;-157.496;12255.7;-9177.54;-1514.75;141.728;222.184;0
308;6;0.996;-8.69198;-0.896283;-145.471;11695.5;-8506.33;-1438.05;141.526;219.602;0
308;7;0.997;-7.46372;-0.660851;-133.885;11132.3;-7857.38;-1360.86;141.313;216.852;0
308;8;0.998;-6.31171;-0.441246;-122.75;10568.2;-7231.58;-1283.61;141.087;213.905;0
308;9;0.999;-5.23594;-0.237812;-112.076;10005.2;-6629.71;-1206.69;140.846;210.728;0
309;0;1;-4.23586;-0.050723;-101.871;9445.56;-6052.42;-1130.47;140.587;207.279;0
309;1;1.001;-3.3105;0.120009;-92.1399;8891.2;-5500.22;-1055.3;140.306;203.503;0
309;2;1.002;-2.45845;0.274523;-82.8871;8344.08;-4973.52;-981.523;139.996;199.332;0
309;3;1.003;-1.67792;0.413099;-74.1138;7806.05;-4472.58;-909.421;139.653;194.675;0
309;4;1.004;-0.96678;0.536146;-65.8193;7278.85;-3997.52;-839.263;139.265;189.412;0
309;5;1.005;-0.322616;0.644182;-58.001;6764.06;-3548.36;-771.28;138.822;183.38;0
309;6;1.006;0.257238;0.737822;-50.6541;6263.16;-3125;-705.669;138.307;176.354;0
309;7;1.007;0.775644;0.817755;-43.7723;5777.46;-2727.2;-642.595;137.696;168.011;0
309;8;1.008;1.23562;0.884733;-37.3473;5308.09;-2354.64;-582.193;136.953;157.872;0
309;9;1.009;1.64028;0.939551;-31.3693;4856.05;-2006.88;-524.565;136.024;145.197;0
310;0;1.01;1.99283;0.983034;-25.8271;4422.16;-1683.4;-469.784;134.821;128.778;0
310;1;1.011;2.29649;1.01602;-20.7083;4007.09;-1383.59;-417.899;133.186;106.498;0
310;2;1.012;2.5545;1.03936;-15.9991;3611.35;-1106.78;-368.932;130.822;74.2775;0
310;3;1.013;2.77006;1.05388;-11.6849;3235.28;-852.227;-322.885;127.066;23.1237;0
310;4;1.014;2.94632;1.0604;-7.75046;2879.11;-619.128;-279.737;120.117;-71.4754;0
310;5;1.015;3.08637;1.05973;-4.17957;2542.9;-406.641;-239.452;102.707;-308.411;0
310;6;1.016;3.19321;1.05264;-0.955691;2226.61;-213.89;-201.977;200;300;0
310;7;1.017;3.26971;1.03985;1.93813;1930.08;-39.9652;-167.246;200;300;0
310;8;1.018;3.31867;1.02206;4.51907;1653.05;116.059;-135.182;200;300;0
310;9;1.019;3.34272;0.999927;6.80441;1395.15;255.121;-105.699;200;300;0
311;0;1.02;3.3444;0.974072;8.81142;1155.94;378.167;-78.7025;200;300;0
311;1;1.021;3.3261;0.945062;10.5573;934.922;486.138;-54.0915;200;300;0
311;2;1.022;3.29007;0.913429;12.0589;731.513;579.973;-31.7614;200;300;0
311;3;1.023;3.23844;0.87966;13.3329;545.095;660.593;-11.604;200;300;0
311;4;1.024;3.17318;0.844203;14.3957;375.004;728.907;6.49121;200;300;0
311;5;1.025;3.09615;0.807465;15.2631;220.548;785.801;22.6354;200;300;0
311;6;1.026;3.00907;0.769816;15.9504;81.0043;832.137;36.9403;200;300;0
311;7;1.027;2.91354;0.731588;16.4726;-44.361;868.752;49.5165;200;300;0
311;8;1.028;2.81102;0.69308;16.8437;-156.294;896.45;60.4736;200;300;0
311;9;1.029;2.70288;0.65456;17.0777;-255.545;916.006;69.9191;200;300;0
312;0;1.03;2.59034;0.616263;17.1874;-342.862;928.162;77.958;200;300;0
312;1;1.031;2.47454;0.578397;17.1853;-418.986;933.624;84.6926;200;300;0
312;2;1.032;2.3565;0.541144;17.0831;-484.649;933.065;90.2219;200;300;0
312;3;1.033;2.23717;0.504661;16.8921;-540.567;927.122;94.6415;200;300;0
312;4;1.034;2.11736;0.469082;16.6227;-587.439;916.397;98.043;200;300;0
312;5;1.035;1.99784;0.434523;16.2846;-625.945;901.456;100.515;200;300;0
312;6;1.036;1.87927;0.401077;15.8872;-656.743;882.831;102.141;200;300;0
312;7;1.037;1.76224;0.368824;15.4389;-680.465;861.018;103.001;200;300;0
312;8;1.038;1.64727;0.337825;14.9478;-697.72;836.482;103.171;200;300;0
312;9;1.039;1.53482;0.308128;14.4212;-709.09;809.651;102.723;200;300;0
313;0;1.04;1.42526;0.279769;13.866;-715.13;780.924;101.725;200;300;0
313;1;1.041;1.31893;0.25277;13.2883;-716.366;750.668;100.241;200;300;0
313;2;1.042;1.2161;0.227145;12.694;-713.298;719.222;98.33;200;300;0
313;3;1.043;1.11701;0.202897;12.0882;-706.399;686.892;96.0488;200;300;0
313;4;1.044;1.02184;0.180021;11.4757;-696.113;653.961;93.4495;200;300;0
313;5;1.045;0.93072;0.158504;10.8607;-682.856;620.683;90.5804;200;300;0
313;6;1.046;0.843759;0.138329;10.2472;-667.019;587.289;87.4867;200;300;0
313;7;1.047;0.761023;0.11947;9.6384;-648.966;553.985;84.2098;200;300;0
313;8;1.048;0.682547;0.101898;9.03749;-629.035;520.956;80.7879;200;300;0
313;9;1.049;0.608339;0.085579;8.4471;-607.54;488.365;77.2561;200;300;0
314;0;1.05;0.538382;0.070476;7.86956;-584.77;456.355;73.6464;200;300;0
314;1;1.051;0.472634;0.056549;7.30687;-560.991;425.051;69.9879;200;300;0
314;2;1.052;0.411036;0.043754;6.76076;-536.449;394.561;66.3068;200;300;0
314;3;1.053;0.35351;0.032047;6.23264;-511.365;364.978;62.6269;200;300;0
314;4;1.054;0.299961;0.021381;5.72371;-485.942;336.376;58.9693;200;300;0
314;5;1.055;0.250284;0.011709;5.23491;-460.364;308.821;55.3529;200;300;0
314;6;1.056;0.204361;0.002982;4.76695;-434.795;282.361;51.7944;200;300;0
314;7;1.057;0.162064;-0.004847;4.32038;-409.383;257.036;48.3082;200;300;0
314;8;1.058;0.12326;-0.011828;3.89555;-384.259;232.874;44.9071;200;300;0
314;9;1.059;0.087807;-0.018009;3.49264;-359.537;209.892;41.6018;200;300;0
315;0;1.06;0.05556;-0.023438;3.11168;-335.321;188.102;38.4014;200;300;0
315;1;1.061;0.02637;-0.028162;2.7526;-311.696;167.503;35.3135;200;300;0
315;2;1.062;0.000086;-0.032228;2.41518;-288.739;148.092;32.3443;200;300;0
315;3;1.063;-0.023444;-0.035681;2.09911;-266.512;129.855;29.4984;200;300;0
315;4;1.064;-0.044371;-0.038565;1.80399;-245.067;112.777;26.7796;200;300;0
315;5;1.065;-0.062847;-0.040924;1.52933;-224.448;96.8335;24.1903;200;300;0
315;6;1.066;-0.079022;-0.042797;1.27459;-204.687;81.9996;21.7318;200;300;0
315;7;1.067;-0.093042;-0.044226;1.03915;-185.81;68.2445;19.4049;200;300;0
315;8;1.068;-0.105053;-0.045248;0.822357;-167.832;55.5352;17.2092;200;300;0
315;9;1.069;-0.115194;-0.045901;0.623518;-150.764;43.8358;15.1436;200;300;0
316;0;1.07;-0.123603;-0.046219;0.441904;-134.61;33.1083;13.2067;200;300;0
316;1;1.071;-0.130413;-0.046235;0.276763;-119.367;23.3132;11.396;200;300;0
316;2;1.072;-0.135751;-0.045981;0.127328;-105.03;14.4095;9.70899;200;300;0
316;3;1.073;-0.139741;-0.045486;-0.007179;-91.5848;6.35564;8.14241;200;300;0
316;4;1.074;-0.142501;-0.044779;-0.127543;-79.0176;-0.890783;6.69276;200;300;0
316;5;1.075;-0.144144;-0.043886;-0.234547;-67.3089;-7.37232;5.3562;200;300;0
316;6;1.076;-0.144777;-0.042832;-0.32897;-56.4367;-13.1315;4.12864;200;300;0
316;7;1.077;-0.144502;-0.04164;-0.411583;-46.3765;-18.2106;3.00579;200;300;0
316;8;1.078;-0.143417;-0.04033;-0.483144;-37.1015;-22.6514;1.9832;200;300;0
316;9;1.079;-0.141613;-0.038924;-0.544395;-28.5834;-26.4951;1.05629;200;300;0
317;0;1.08;-0.139175;-0.037438;-0.596062;-20.7923;-29.7819;0.220414;200;300;0
317;1;1.081;-0.136184;-0.035891;-0.63885;-13.6971;-32.551;-0.529104;200;300;0
317;2;1.082;-0.132715;-0.034298;-0.673441;-7.26628;-34.8408;-1.19697;200;300;0
317;3;1.083;-0.128839;-0.032673;-0.700492;-1.46743;-36.6881;-1.78785;200;300;0
317;4;1.084;-0.124621;-0.031028;-0.720639;3.732;-38.1285;-2.3064;200;300;0
317;5;1.085;-0.120121;-0.029375;-0.734486;8.36465;-39.1965;-2.75719;200;300;0
317;6;1.086;-0.115395;-0.027725;-0.742615;12.463;-39.9247;-3.14469;200;300;0
317;7;1.087;-0.110494;-0.026087;-0.745577;16.0593;-40.3447;-3.47329;200;300;0
317;8;1.088;-0.105465;-0.024469;-0.743897;19.1852;-40.4863;-3.74726;200;300;0
317;9;1.089;-0.100351;-0.022878;-0.738072;21.8719;-40.3778;-3.97074;200;300;0
318;0;1.09;-0.095189;-0.021321;-0.72857;24.1499;-40.0461;-4.14771;200;300;0
318;1;1.091;-0.090016;-0.019804;-0.715831;26.0488;-39.5165;-4.28203;200;300;0
318;2;1.092;-0.084862;-0.018331;-0.70027;27.5972;-38.8129;-4.3774;200;300;0
318;3;1.093;-0.079756;-0.016905;-0.682271;28.823;-37.9576;-4.43733;200;300;0
318;4;1.094;-0.074722;-0.015531;-0.662196;29.7528;-36.9715;-4.46519;200;300;0
318;5;1.095;-0.069781;-0.014211;-0.640379;30.4122;-35.8739;-4.4642;200;300;0
318;6;1.096;-0.064953;-0.012946;-0.617129;30.8259;-34.683;-4.43737;200;300;0
318;7;1.097;-0.060254;-0.011739;-0.592732;31.0171;-33.4155;-4.38758;200;300;0
318;8;1.098;-0.055698;-0.010591;-0.567448;31.008;-32.0867;-4.31752;200;300;0
318;9;1.099;-0.051295;-0.009501;-0.54152;30.8197;-30.7109;-4.22971;200;300;0
319;0;1.1;-0.047057;-0.00847;-0.515163;30.4722;-29.3009;-4.12655;200;300;0
319;1;1.101;-0.042989;-0.007498;-0.488578;29.984;-27.8685;-4.01022;200;300;0
319;2;1.102;-0.039098;-0.006585;-0.461941;29.3729;-26.4243;-3.8828;200;300;0
319;3;1.103;-0.035388;-0.005729;-0.435413;28.6551;-24.9781;-3.74618;200;300;0
319;4;1.104;-0.031861;-0.004929;-0.409138;27.8462;-23.5384;-3.60212;200;300;0
319;5;1.105;-0.028519;-0.004185;-0.38324;26.9603;-22.1129;-3.45223;200;300;0
319;6;1.106;-0.025362;-0.003494;-0.357831;26.0106;-20.7084;-3.29801;200;300;0
319;7;1.107;-0.022388;-0.002856;-0.333008;25.0094;-19.3308;-3.1408;200;300;0
319;8;1.108;-0.019596;-0.002268;-0.308852;23.9679;-17.9854;-2.98182;200;300;0
319;9;1.109;-0.016983;-0.001728;-0.285435;22.8963;-16.6766;-2.82219;200;300;0
320;0;1.11;-0.014546;-0.001235;-0.262815;21.8041;-15.4081;-2.6629;200;300;0
320;1;1.111;-0.012279;-0.000786;-0.24104;20.6998;-14.183;-2.50485;200;300;0
320;2;1.112;-0.010179;-0.00038;-0.220147;19.5909;-13.0041;-2.34881;200;300;0
