Devices
1000
		Imported Bertec Force Plate #1 - Force			Imported Bertec Force Plate #1 - Moment			Imported Bertec Force Plate #1 - CoP			
Frame	Sub Frame	Fx	Fy	Fz	Mx	My	Mz	Cx	Cy	Cz
		N	N	N	N.mm	N.mm	N.mm	mm	mm	mm
305	5	-66.5927	-8.62207	-611.892	20496	-32842.5	-2242.72	146.326	266.504	0
305	6	-64.8419	-8.61918	-597.381	20564.4	-32138.2	-2277.6	146.201	265.576	0
305	7	-63.0425	-8.58697	-582.626	20612	-31418.8	-2309.25	146.074	264.622	0
305	8	-61.1973	-8.52597	-567.643	20637.9	-30684.7	-2337.49	145.944	263.643	0
305	9	-59.3094	-8.43688	-552.448	20641.2	-29936.5	-2362.15	145.811	262.637	0
306	0	-57.3821	-8.32055	-537.059	20621.1	-29175.1	-2383.04	145.676	261.604	0
306	1	-55.4191	-8.17798	-521.495	20576.8	-28401	-2400.02	145.539	260.543	0
306	2	-53.4242	-8.0103	-505.776	20507.8	-27615.3	-2412.92	145.4	259.453	0
306	3	-51.4016	-7.81879	-489.921	20413.5	-26818.7	-2421.6	145.259	258.333	0
306	4	-49.3556	-7.60486	-473.954	20293.5	-26012.4	-2425.94	145.116	257.183	0
306	5	-47.2909	-7.37005	-457.897	20147.3	-25197.3	-2425.82	144.972	256	0
306	6	-45.2122	-7.11598	-441.774	19974.8	-24374.5	-2421.15	144.826	254.785	0
306	7	-43.1246	-6.8444	-425.608	19775.7	-23545.3	-2411.83	144.678	253.535	0
306	8	-41.0332	-6.55713	-409.425	19550.2	-22711	-2397.82	144.53	252.25	0
306	9	-38.9432	-6.25607	-393.251	19298.2	-21872.8	-2379.06	144.38	250.927	0
307	0	-36.8601	-5.94317	-377.112	19020	-21032.2	-2355.56	144.228	249.564	0
307	1	-34.7893	-5.62042	-361.034	18715.9	-20190.6	-2327.31	144.076	248.16	0
307	2	-32.7365	-5.28984	-345.047	18386.4	-19349.4	-2294.35	143.922	246.713	0
307	3	-30.707	-4.95345	-329.175	18032.1	-18510.4	-2256.76	143.767	245.221	0
307	4	-28.7065	-4.61327	-313.449	17653.7	-17674.9	-2214.64	143.611	243.679	0
307	5	-26.7402	-4.27131	-297.893	17252.2	-16844.7	-2168.12	143.454	242.086	0
307	6	-24.8135	-3.92951	-282.538	16828.6	-16021.3	-2117.36	143.295	240.438	0
307	7	-22.9315	-3.58979	-267.408	16384.1	-15206.4	-2062.59	143.134	238.73	0
307	8	-21.0989	-3.25398	-252.531	15919.8	-14401.5	-2004.02	142.971	236.959	0
307	9	-19.3205	-2.92384	-237.932	15437.4	-13608.3	-1941.95	142.806	235.118	0
308	0	-17.6004	-2.60105	-223.637	14938.3	-12828.3	-1876.67	142.638	233.203	0
308	1	-15.9426	-2.28714	-209.668	14424.3	-12063.1	-1808.51	142.466	231.204	0
308	2	-14.3505	-1.98355	-196.05	13897	-11314	-1737.86	142.29	229.115	0
308	3	-12.8271	-1.69159	-182.802	13358.6	-10582.6	-1665.07	142.109	226.923	0
308	4	-11.3749	-1.41242	-169.945	12810.8	-9869.99	-1590.57	141.922	224.618	0
308	5	-9.99604	-1.14703	-157.496	12255.7	-9177.54	-1514.75	141.728	222.184	0
308	6	-8.69198	-0.896283	-145.471	11695.5	-8506.33	-1438.05	141.526	219.602	0
308	7	-7.46372	-0.660851	-133.885	11132.3	-7857.38	-1360.86	141.313	216.852	0
308	8	-6.31171	-0.441246	-122.75	10568.2	-7231.58	-1283.61	141.087	213.905	0
308	9	-5.23594	-0.237812	-112.076	10005.2	-6629.71	-1206.69	140.846	210.728	0
309	0	-4.23586	-0.0507227	-101.871	9445.56	-6052.42	-1130.47	140.587	207.279	0
309	1	-3.3105	0.120009	-92.1399	8891.2	-5500.22	-1055.3	140.306	203.503	0
309	2	-2.45845	0.274523	-82.8871	8344.08	-4973.52	-981.523	139.996	199.332	0
309	3	-1.67792	0.413099	-74.1138	7806.05	-4472.58	-909.421	139.653	194.675	0
309	4	-0.96678	0.536146	-65.8193	7278.85	-3997.52	-839.263	139.265	189.412	0
309	5	-0.322616	0.644182	-58.001	6764.06	-3548.36	-771.28	138.822	183.38	0
309	6	0.257238	0.737822	-50.6541	6263.16	-3125	-705.669	138.307	176.354	0
309	7	0.775644	0.817755	-43.7723	5777.46	-2727.2	-642.595	137.696	168.011	0
309	8	1.23562	0.884733	-37.3473	5308.09	-2354.64	-582.193	136.953	157.872	0
309	9	1.64028	0.939551	-31.3693	4856.05	-2006.88	-524.565	136.024	145.197	0
310	0	1.99283	0.983034	-25.8271	4422.16	-1683.4	-469.784	134.821	128.778	0
310	1	2.29649	1.01602	-20.7083	4007.09	-1383.59	-417.899	133.186	106.498	0
310	2	2.5545	1.03936	-15.9991	3611.35	-1106.78	-368.932	130.822	74.2775	0
310	3	2.77006	1.05388	-11.6849	3235.28	-852.227	-322.885	127.066	23.1237	0
310	4	2.94632	1.0604	-7.75046	2879.11	-619.128	-279.737	120.117	-71.4754	0
310	5	3.08637	1.05973	-4.17957	2542.9	-406.641	-239.452	102.707	-308.411	0
310	6	3.19321	1.05264	-0.955691	2226.61	-213.89	-201.977	200	300	0
310	7	3.26971	1.03985	1.93813	1930.08	-39.9652	-167.246	200	300	0
310	8	3.31867	1.02206	4.51907	1653.05	116.059	-135.182	200	300	0
310	9	3.34272	0.999927	6.80441	1395.15	255.121	-105.699	200	300	0
311	0	3.3444	0.974072	8.81142	1155.94	378.167	-78.7025	200	300	0
311	1	3.3261	0.945062	10.5573	934.922	486.138	-54.0915	200	300	0
311	2	3.29007	0.913429	12.0589	731.513	579.973	-31.7614	200	300	0
311	3	3.23844	0.87966	13.3329	545.095	660.593	-11.604	200	300	0
311	4	3.17318	0.844203	14.3957	375.004	728.907	6.49121	200	300	0
311	5	3.09615	0.807465	15.2631	220.548	785.801	22.6354	200	300	0
311	6	3.00907	0.769816	15.9504	81.0043	832.137	36.9403	200	300	0
311	7	2.91354	0.731588	16.4726	-44.361	868.752	49.5165	200	300	0
311	8	2.81102	0.69308	16.8437	-156.294	896.45	60.4736	200	300	0
311	9	2.70288	0.65456	17.0777	-255.545	916.006	69.9191	200	300	0
312	0	2.59034	0.616263	17.1874	-342.862	928.162	77.958	200	300	0
312	1	2.47454	0.578397	17.1853	-418.986	933.624	84.6926	200	300	0
312	2	2.3565	0.541144	17.0831	-484.649	933.065	90.2219	200	300	0
312	3	2.23717	0.504661	16.8921	-540.567	927.122	94.6415	200	300	0
312	4	2.11736	0.469082	16.6227	-587.439	916.397	98.043	200	300	0
312	5	1.99784	0.434523	16.2846	-625.945	901.456	100.515	200	300	0
312	6	1.87927	0.401077	15.8872	-656.743	882.831	102.141	200	300	0
312	7	1.76224	0.368824	15.4389	-680.465	861.018	103.001	200	300	0
312	8	1.64727	0.337825	14.9478	-697.72	836.482	103.171	200	300	0
312	9	1.53482	0.308128	14.4212	-709.09	809.651	102.723	200	300	0
313	0	1.42526	0.279769	13.866	-715.13	780.924	101.725	200	300	0
313	1	1.31893	0.25277	13.2883	-716.366	750.668	100.241	200	300	0
313	2	1.2161	0.227145	12.694	-713.298	719.222	98.33	200	300	0
313	3	1.11701	0.202897	12.0882	-706.399	686.892	96.0488	200	300	0
313	4	1.02184	0.180021	11.4757	-696.113	653.961	93.4495	200	300	0
313	5	0.93072	0.158504	10.8607	-682.856	620.683	90.5804	200	300	0
313	6	0.843759	0.138329	10.2472	-667.019	587.289	87.4867	200	300	0
313	7	0.761023	0.11947	9.6384	-648.966	553.985	84.2098	200	300	0
313	8	0.682547	0.101898	9.03749	-629.035	520.956	80.7879	200	300	0
313	9	0.608339	0.0855793	8.4471	-607.54	488.365	77.2561	200	300	0
314	0	0.538382	0.0704763	7.86956	-584.77	456.355	73.6464	200	300	0
314	1	0.472634	0.0565488	7.30687	-560.991	425.051	69.9879	200	300	0
314	2	0.411036	0.0437539	6.76076	-536.449	394.561	66.3068	200	300	0
314	3	0.35351	0.0320467	6.23264	-511.365	364.978	62.6269	200	300	0
314	4	0.299961	0.0213808	5.72371	-485.942	336.376	58.9693	200	300	0
314	5	0.250284	0.0117087	5.23491	-460.364	308.821	55.3529	200	300	0
314	6	0.204361	0.00298231	4.76695	-434.795	282.361	51.7944	200	300	0
314	7	0.162064	-0.00484703	4.32038	-409.383	257.036	48.3082	200	300	0
314	8	0.12326	-0.011828	3.89555	-384.259	232.874	44.9071	200	300	0
314	9	0.0878071	-0.0180089	3.49264	-359.537	209.892	41.6018	200	300	0
315	0	0.0555599	-0.0234379	3.11168	-335.321	188.102	38.4014	200	300	0
315	1	0.0263698	-0.0281621	2.7526	-311.696	167.503	35.3135	200	300	0
315	2	8.59675e-05	-0.0322281	2.41518	-288.739	148.092	32.3443	200	300	0
315	3	-0.0234437	-0.0356811	2.09911	-266.512	129.855	29.4984	200	300	0
315	4	-0.044371	-0.0385653	1.80399	-245.067	112.777	26.7796	200	300	0
315	5	-0.0628473	-0.0409235	1.52933	-224.448	96.8335	24.1903	200	300	0
315	6	-0.0790219	-0.0427971	1.27459	-204.687	81.9996	21.7318	200	300	0
315	7	-0.0930423	-0.044226	1.03915	-185.81	68.2445	19.4049	200	300	0
315	8	-0.105053	-0.0452484	0.822357	-167.832	55.5352	17.2092	200	300	0
315	9	-0.115194	-0.045901	0.623518	-150.764	43.8358	15.1436	200	300	0
316	0	-0.123603	-0.0462187	0.441904	-134.61	33.1083	13.2067	200	300	0
316	1	-0.130413	-0.0462347	0.276763	-119.367	23.3132	11.396	200	300	0
316	2	-0.135751	-0.0459806	0.127328	-105.03	14.4095	9.70899	200	300	0
316	3	-0.139741	-0.045486	-0.00717915	-91.5848	6.35564	8.14241	200	300	0
316	4	-0.142501	-0.0447791	-0.127543	-79.0176	-0.890783	6.69276	200	300	0
316	5	-0.144144	-0.0438862	-0.234547	-67.3089	-7.37232	5.3562	200	300	0
316	6	-0.144777	-0.042832	-0.32897	-56.4367	-13.1315	4.12864	200	300	0
316	7	-0.144502	-0.0416395	-0.411583	-46.3765	-18.2106	3.00579	200	300	0
316	8	-0.143417	-0.04033	-0.483144	-37.1015	-22.6514	1.9832	200	300	0
316	9	-0.141613	-0.0389236	-0.544395	-28.5834	-26.4951	1.05629	200	300	0
317	0	-0.139175	-0.0374384	-0.596062	-20.7923	-29.7819	0.220414	200	300	0
317	1	-0.136184	-0.0358915	-0.63885	-13.6971	-32.551	-0.529104	200	300	0
317	2	-0.132715	-0.0342982	-0.673441	-7.26628	-34.8408	-1.19697	200	300	0
317	3	-0.128839	-0.0326726	-0.700492	-1.46743	-36.6881	-1.78785	200	300	0
317	4	-0.124621	-0.0310277	-0.720639	3.732	-38.1285	-2.3064	200	300	0
317	5	-0.120121	-0.0293749	-0.734486	8.36465	-39.1965	-2.75719	200	300	0
317	6	-0.115395	-0.0277248	-0.742615	12.463	-39.9247	-3.14469	200	300	0
317	7	-0.110494	-0.0260866	-0.745577	16.0593	-40.3447	-3.47329	200	300	0
317	8	-0.105465	-0.0244686	-0.743897	19.1852	-40.4863	-3.74726	200	300	0
317	9	-0.100351	-0.022878	-0.738072	21.8719	-40.3778	-3.97074	200	300	0
318	0	-0.0951893	-0.0213213	-0.72857	24.1499	-40.0461	-4.14771	200	300	0
318	1	-0.0900162	-0.0198039	-0.715831	26.0488	-39.5165	-4.28203	200	300	0
318	2	-0.0848625	-0.0183306	-0.70027	27.5972	-38.8129	-4.3774	200	300	0
318	3	-0.0797561	-0.0169052	-0.682271	28.823	-37.9576	-4.43733	200	300	0
318	4	-0.0747218	-0.0155311	-0.662196	29.7528	-36.9715	-4.46519	200	300	0
318	5	-0.0697812	-0.0142108	-0.640379	30.4122	-35.8739	-4.4642	200	300	0
318	6	-0.0649532	-0.0129464	-0.617129	30.8259	-34.683	-4.43737	200	300	0
318	7	-0.0602541	-0.0117393	-0.592732	31.0171	-33.4155	-4.38758	200	300	0
318	8	-0.0556976	-0.0105906	-0.567448	31.008	-32.0867	-4.31752	200	300	0
318	9	-0.0512953	-0.00950085	-0.54152	30.8197	-30.7109	-4.22971	200	300	0
319	0	-0.0470565	-0.00847012	-0.515163	30.4722	-29.3009	-4.12655	200	300	0
319	1	-0.0429888	-0.00749826	-0.488578	29.984	-27.8685	-4.01022	200	300	0
319	2	-0.0390979	-0.00658474	-0.461941	29.3729	-26.4243	-3.8828	200	300	0
319	3	-0.0353878	-0.00572875	-0.435413	28.6551	-24.9781	-3.74618	200	300	0
319	4	-0.0318611	-0.00492923	-0.409138	27.8462	-23.5384	-3.60212	200	300	0
319	5	-0.028519	-0.0041849	-0.38324	26.9603	-22.1129	-3.45223	200	300	0
319	6	-0.0253617	-0.0034943	-0.357831	26.0106	-20.7084	-3.29801	200	300	0
319	7	-0.0223881	-0.00285581	-0.333008	25.0094	-19.3308	-3.1408	200	300	0
319	8	-0.0195963	-0.00226768	-0.308852	23.9679	-17.9854	-2.98182	200	300	0
319	9	-0.0169833	-0.00172804	-0.285435	22.8963	-16.6766	-2.82219	200	300	0
320	0	-0.0145456	-0.00123494	-0.262815	21.8041	-15.4081	-2.6629	200	300	0
320	1	-0.012279	-0.000786368	-0.24104	20.6998	-14.183	-2.50485	200	300	0
320	2	-0.0101787	-0.000380263	-0.220147	19.5909	-13.0041	-2.34881	200	300	0
320	3	-0.00823949	-1.45302e-05	-0.200166	18.4845	-11.8731	-2.19549	200	300	0
320	4	-0.00645575	0.000312939	-0.181118	17.3868	-10.7918	-2.04549	200	300	0
320	5	-0.00482153	0.000604255	-0.163014	16.3031	-9.76119	-1.89933	200	300	0
320	6	-0.00333064	0.000861514	-0.145861	15.2383	-8.7819	-1.75746	200	300	0
320	7	-0.00197673	0.00108679	-0.12966	14.1967	-7.85426	-1.62026	200	300	0
320	8	-0.000753288	0.00128214	-0.114404	13.1817	-6.97826	-1.48803	200	300	0
320	9	0.000346249	0.00144955	-0.100083	12.1967	-6.15356	-1.36102	200	300	0
321	0	0.00132849	0.00159099	-0.0866816	11.244	-5.37957	-1.23943	200	300	0
321	1	0.00220002	0.00170835	-0.0741822	10.3259	-4.65549	-1.12337	200	300	0
321	2	0.00296739	0.00180349	-0.0625623	9.44413	-3.98027	-1.01296	200	300	0
321	3	0.00363707	0.00187816	-0.0517974	8.59991	-3.35272	-0.908247	200	300	0
321	4	0.0042154	0.0019341	-0.0418602	7.79425	-2.77148	-0.809232	200	300	0
321	5	0.0047086	0.00197294	-0.0327218	7.02778	-2.23509	-0.715897	200	300	0
321	6	0.00512274	0.00199624	-0.0243514	6.30084	-1.74194	-0.628189	200	300	0
321	7	0.0054637	0.00200549	-0.0167173	5.61353	-1.29038	-0.546026	200	300	0
321	8	0.00573717	0.00200213	-0.00978644	4.96566	-0.878666	-0.469306	200	300	0
321	9	0.00594864	0.00198749	-0.00352547	4.35688	-0.505009	-0.397902	200	300	0
322	0	0.00610338	0.00196283	0.00209951	3.78662	-0.167591	-0.331673	200	300	0
322	1	0.00620645	0.00192936	0.00712249	3.25415	0.135426	-0.27046	200	300	0
322	2	0.00626266	0.00188818	0.0115774	2.7586	0.405889	-0.214092	200	300	0
322	3	0.0062766	0.00184036	0.015498	2.29899	0.64564	-0.16239	200	300	0
322	4	0.00625262	0.00178685	0.0189174	1.87421	0.856507	-0.115163	200	300	0
322	5	0.00619485	0.00172858	0.0218684	1.48308	1.04029	-0.0722177	200	300	0
322	6	0.00610715	0.00166637	0.0243829	1.12434	1.19877	-0.0333537	200	300	0
322	7	0.00599319	0.00160101	0.0264921	0.796681	1.33367	0.00163118	200	300	0
322	8	0.00585637	0.0015332	0.0282263	0.498747	1.44668	0.0329407	200	300	0
322	9	0.00569989	0.00146359	0.0296146	0.22915	1.53944	0.0607785	200	300	0
323	0	0.00552672	0.00139278	0.0306853	-0.0135139	1.61353	0.0853472	200	300	0
323	1	0.00533963	0.0013213	0.0314655	-0.230661	1.67049	0.106847	200	300	0
323	2	0.00514115	0.00124965	0.0319811	-0.423705	1.71177	0.125475	200	300	0
323	3	0.00493365	0.00117825	0.0322569	-0.594053	1.73878	0.141424	200	300	0
323	4	0.00471927	0.0011075	0.0323164	-0.743096	1.75286	0.154883	200	300	0
323	5	0.00449998	0.00103773	0.0321819	-0.872203	1.75528	0.166035	200	300	0
323	6	0.00427758	0.000969259	0.0318747	-0.982715	1.74725	0.175057	200	300	0
323	7	0.00405368	0.000902339	0.0314145	-1.07594	1.72991	0.182121	200	300	0
323	8	0.00382975	0.000837199	0.0308201	-1.15315	1.70434	0.187391	200	300	0
323	9	0.00360709	0.000774033	0.0301091	-1.21558	1.67155	0.191025	200	300	0
324	0	0.00338687	0.000713001	0.0292978	-1.26442	1.63248	0.193173	200	300	0
324	1	0.00317011	0.000654234	0.0284014	-1.3008	1.58802	0.19398	200	300	0
324	2	0.00295772	0.000597837	0.0274342	-1.32584	1.539	0.193581	200	300	0
324	3	0.00275047	0.000543891	0.0264091	-1.34056	1.48617	0.192106	200	300	0
324	4	0.00254903	0.000492453	0.0253382	-1.34597	1.43024	0.189676	200	300	0
324	5	0.00235397	0.00044356	0.0242326	-1.34302	1.37185	0.186405	200	300	0
324	6	0.00216575	0.000397229	0.0231023	-1.3326	1.31161	0.182402	200	300	0
324	7	0.00198475	0.000353463	0.0219565	-1.31555	1.25006	0.177766	200	300	0
324	8	0.00181128	0.000312248	0.0208035	-1.29268	1.18769	0.172591	200	300	0
324	9	0.00164554	0.000273557	0.0196507	-1.26472	1.12495	0.166964	200	300	0
325	0	0.0014877	0.000237351	0.018505	-1.23239	1.06223	0.160964	200	300	0
325	1	0.00133785	0.000203582	0.0173721	-1.19631	0.999904	0.154667	200	300	0
325	2	0.00119603	0.000172191	0.0162575	-1.15711	0.938285	0.14814	200	300	0
325	3	0.00106221	0.000143112	0.0151655	-1.11533	0.877656	0.141445	200	300	0
325	4	0.000936341	0.000116273	0.0141004	-1.07149	0.818263	0.134638	200	300	0
325	5	0.00081832	9.15971e-05	0.0130654	-1.02607	0.760319	0.127772	200	300	0
325	6	0.000708011	6.90007e-05	0.0120634	-0.979495	0.704007	0.120891	200	300	0
325	7	0.000605247	4.83988e-05	0.0110968	-0.932159	0.649481	0.114038	200	300	0
325	8	0.000509834	2.9703e-05	0.0101676	-0.884419	0.596867	0.107248	200	300	0
325	9	0.000421556	1.28231e-05	0.00927724	-0.836597	0.546268	0.100555	200	300	0
326	0	0.000340176	-2.33231e-06	0.00842686	-0.788982	0.497765	0.0939875	200	300	0
326	1	0.000265442	-1.5855e-05	0.00761723	-0.741829	0.451415	0.0875692	200	300	0
326	2	0.00019709	-2.78368e-05	0.00684881	-0.695366	0.407261	0.0813214	200	300	0
326	3	0.000134843	-3.83689e-05	0.00612178	-0.649793	0.365326	0.075262	200	300	0
326	4	7.84196e-05	-4.75416e-05	0.00543603	-0.60528	0.325617	0.0694056	200	300	0
326	5	2.75313e-05	-5.54436e-05	0.00479126	-0.561977	0.288129	0.0637642	200	300	0
326	6	-1.81128e-05	-6.2162e-05	0.00418693	-0.520009	0.252844	0.0583469	200	300	0
326	7	-5.88048e-05	-6.77816e-05	0.00362232	-0.47948	0.219733	0.0531605	200	300	0
326	8	-9.48364e-05	-7.23853e-05	0.00309659	-0.440474	0.188757	0.0482098	200	300	0
326	9	-0.000126497	-7.60529e-05	0.00260871	-0.403059	0.159871	0.0434972	200	300	0
327	0	-0.000154072	-7.8862e-05	0.00215756	-0.367282	0.133019	0.0390237	200	300	0
327	1	-0.000177843	-8.0887e-05	0.00174194	-0.33318	0.108142	0.0347883	200	300	0
327	2	-0.000198086	-8.21995e-05	0.00136052	-0.300773	0.0851741	0.0307887	200	300	0
327	3	-0.00021507	-8.28681e-05	0.00101195	-0.270068	0.0640469	0.0270212	200	300	0
327	4	-0.000229055	-8.29581e-05	0.000694798	-0.241063	0.0446877	0.0234811	200	300	0
327	5	-0.000240296	-8.2532e-05	0.000407605	-0.213743	0.0270216	0.0201625	200	300	0
327	6	-0.000249037	-8.1649e-05	0.000148885	-0.188087	0.0109718	0.0170587	200	300	0
327	7	-0.000255514	-8.03651e-05	-8.28666e-05	-0.164063	-0.00353916	0.0141622	200	300	0
327	8	-0.000259953	-7.87334e-05	-0.000289158	-0.141633	-0.0165895	0.0114648	200	300	0
327	9	-0.000262572	-7.68039e-05	-0.000471496	-0.120754	-0.0282572	0.00895789	200	300	0
328	0	-0.000263577	-7.46237e-05	-0.000631377	-0.101375	-0.0386196	0.00663237	200	300	0
328	1	-0.000263165	-7.2237e-05	-0.00077028	-0.0834438	-0.0477532	0.00447877	200	300	0
328	2	-0.000261525	-6.9685e-05	-0.00088966	-0.066901	-0.0557329	0.00248739	200	300	0
328	3	-0.000258833	-6.70065e-05	-0.000990944	-0.051686	-0.0626317	0.000648348	200	300	0
328	4	-0.000255257	-6.42374e-05	-0.00107553	-0.0377351	-0.0685209	-0.00104833	200	300	0
328	5	-0.000250955	-6.14113e-05	-0.00114476	-0.0249828	-0.0734691	-0.00261264	200	300	0
328	6	-0.000246075	-5.85591e-05	-0.00119997	-0.0133621	-0.0775424	-0.00405454	200	300	0
328	7	-0.000240755	-5.57097e-05	-0.00124242	-0.00280479	-0.0808044	-0.00538391	200	300	0
328	8	-0.000235126	-5.28895e-05	-0.00127334	0.00675753	-0.0833154	-0.00661046	200	300	0
328	9	-0.000229308	-5.01231e-05	-0.00129391	0.0153935	-0.085133	-0.00774371	200	300	0
329	0	-0.000223412	-4.74329e-05	-0.00130528	0.0231717	-0.0863116	-0.00879291	200	300	0
329	1	-0.000217541	-4.48393e-05	-0.00130851	0.0301598	-0.0869022	-0.00976706	200	300	0
329	2	-0.00021179	-4.23613e-05	-0.00130466	0.0364249	-0.0869527	-0.0106748	200	300	0
329	3	-0.000206245	-4.00158e-05	-0.0012947	0.0420329	-0.0865079	-0.0115244	200	300	0
329	4	-0.000200984	-3.78184e-05	-0.00127958	0.0470483	-0.085609	-0.0123237	200	300	0
329	5	-0.000196079	-3.57829e-05	-0.00126018	0.051534	-0.0842942	-0.0130803	200	300	0
329	6	-0.000191591	-3.39219e-05	-0.00123734	0.0555512	-0.0825983	-0.013801	200	300	0
329	7	-0.000187577	-3.22467e-05	-0.00121186	0.0591591	-0.0805532	-0.0144924	200	300	0
329	8	-0.000184084	-3.0767e-05	-0.00118449	0.0624149	-0.0781873	-0.0151604	200	300	0
329	9	-0.000181154	-2.94916e-05	-0.00115592	0.0653736	-0.0755264	-0.0158105	200	300	0
330	0	-0.000178821	-2.8428e-05	-0.00112682	0.0680877	-0.0725929	-0.0164474	200	300	0
330	1	-0.000177114	-2.75825e-05	-0.00109779	0.0706073	-0.0694068	-0.0170756	200	300	0
330	2	-0.000176051	-2.69606e-05	-0.00106941	0.0729801	-0.0659851	-0.0176985	200	300	0
330	3	-0.000175648	-2.65664e-05	-0.00104221	0.0752508	-0.0623422	-0.0183192	200	300	0
330	4	-0.000175911	-2.64032e-05	-0.00101668	0.0774618	-0.0584901	-0.0189401	200	300	0
330	5	-0.000176842	-2.64734e-05	-0.000993253	0.0796522	-0.0544385	-0.0195626	200	300	0
330	6	-0.000178435	-2.6778e-05	-0.000972358	0.0818585	-0.0501947	-0.0201879	200	300	0
330	7	-0.000180676	-2.73174e-05	-0.000954362	0.0841141	-0.0457642	-0.020816	200	300	0
330	8	-0.000183547	-2.80909e-05	-0.000939603	0.0864493	-0.0411504	-0.0214464	200	300	0
330	9	-0.000187021	-2.90965e-05	-0.000928382	0.0888912	-0.036355	-0.0220777	200	300	0
331	0	-0.000191065	-3.03315e-05	-0.000920965	0.0914636	-0.0313784	-0.0227078	200	300	0
331	1	-0.000195639	-3.17919e-05	-0.000917582	0.0941872	-0.0262193	-0.0233335	200	300	0
331	2	-0.000200696	-3.34725e-05	-0.000918428	0.097079	-0.0208754	-0.0239512	200	300	0
331	3	-0.000206181	-3.53671e-05	-0.000923665	0.100152	-0.0153434	-0.024556	200	300	0
331	4	-0.000212031	-3.7468e-05	-0.000933418	0.103417	-0.00961919	-0.0251423	200	300	0
331	5	-0.000218176	-3.97664e-05	-0.00094778	0.10688	-0.00369808	-0.0257035	200	300	0
331	6	-0.000224539	-4.22519e-05	-0.000966805	0.110542	0.00242495	-0.0262321	200	300	0
331	7	-0.000231033	-4.49126e-05	-0.000990515	0.114403	0.00875508	-0.0267196	200	300	0
331	8	-0.000237563	-4.77352e-05	-0.00101889	0.118455	0.0152974	-0.0271566	200	300	0
331	9	-0.000244025	-5.07044e-05	-0.00105188	0.122688	0.0220566	-0.0275325	200	300	0
332	0	-0.000250308	-5.38035e-05	-0.0010894	0.127089	0.0290369	-0.027836	200	300	0
332	1	-0.000256289	-5.70134e-05	-0.0011313	0.131636	0.0362416	-0.0280543	200	300	0
332	2	-0.000261837	-6.03134e-05	-0.00117742	0.136307	0.0436729	-0.028174	200	300	0
332	3	-0.000266811	-6.36804e-05	-0.00122754	0.141071	0.0513317	-0.0281804	200	300	0
332	4	-0.000271062	-6.70891e-05	-0.0012814	0.145895	0.0592172	-0.0280578	200	300	0
332	5	-0.000274427	-7.05117e-05	-0.0013387	0.150738	0.0673266	-0.0277894	200	300	0
332	6	-0.000276737	-7.39181e-05	-0.00139907	0.155556	0.075655	-0.0273575	200	300	0
332	7	-0.000277809	-7.72754e-05	-0.00146212	0.160298	0.0841949	-0.0267431	200	300	0
332	8	-0.000277454	-8.05479e-05	-0.00152738	0.164906	0.0929358	-0.0259264	200	300	0
332	9	-0.000275467	-8.36969e-05	-0.00159434	0.169319	0.101864	-0.0248864	200	300	0
333	0	-0.000271637	-8.66809e-05	-0.00166244	0.173467	0.110963	-0.0236014	200	300	0
333	1	-0.000265741	-8.9455e-05	-0.00173103	0.177275	0.120212	-0.0220484	200	300	0
333	2	-0.000257547	-9.19713e-05	-0.00179942	0.180661	0.129585	-0.0202039	200	300	0
333	3	-0.00024681	-9.41782e-05	-0.00186686	0.183536	0.139053	-0.0180433	200	300	0
333	4	-0.000233278	-9.6021e-05	-0.00193252	0.185806	0.148581	-0.0155413	200	300	0
333	5	-0.000216689	-9.74413e-05	-0.0019955	0.187367	0.15813	-0.012672	200	300	0
333	6	-0.000196773	-9.83769e-05	-0.00205483	0.188111	0.167654	-0.00940883	200	300	0
333	7	-0.000173251	-9.87622e-05	-0.00210946	0.187921	0.177102	-0.00572487	200	300	0
333	8	-0.000145836	-9.85277e-05	-0.00215827	0.186673	0.186417	-0.00159275	200	300	0
333	9	-0.000114237	-9.76005e-05	-0.00220007	0.184238	0.195533	0.00301507	200	300	0
334	0	-7.8154e-05	-9.59036e-05	-0.00223356	0.180478	0.20438	0.0081262	200	300	0
